# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1445027	1445794	+	WP_166329955.1	WP_166329955.1		SDR family oxidoreductase			G7066_RS06725	768	255	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1446023	1450652	+					gltB		G7066_RS06730	4630		pseudo;old_locus_tag=G7066_06735
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1446023	1450652	+				glutamate synthase large subunit	gltB		G7066_RS06730	4630		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1450645	1452111	+							G7066_RS06735	1467		old_locus_tag=G7066_06740
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1450645	1452111	+	WP_166329957.1	WP_166329957.1		glutamate synthase subunit beta			G7066_RS06735	1467	488	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1452205	1452864	+							G7066_RS06740	660		old_locus_tag=G7066_06745
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1452205	1452864	+	WP_166329959.1	WP_166329959.1		NAD(P)H-binding protein			G7066_RS06740	660	219	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1452900	1454279	+							G7066_RS06745	1380		old_locus_tag=G7066_06750
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1452900	1454279	+	WP_244303344.1	WP_244303344.1		methyltransferase			G7066_RS06745	1380	459	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1454276	1454470	+							G7066_RS15925	195		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1454276	1454470	+	WP_244303345.1	WP_244303345.1		hypothetical protein			G7066_RS15925	195	64	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1454483	1455814	+					hisD		G7066_RS06750	1332		old_locus_tag=G7066_06755
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1454483	1455814	+	WP_166331953.1	WP_166331953.1		histidinol dehydrogenase	hisD		G7066_RS06750	1332	443	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1455814	1456290	+					nrdR		G7066_RS06755	477		old_locus_tag=G7066_06760
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1455814	1456290	+	WP_166329961.1	WP_166329961.1		transcriptional regulator NrdR	nrdR		G7066_RS06755	477	158	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1456297	1457343	+							G7066_RS06760	1047		old_locus_tag=G7066_06765
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1456297	1457343	+	WP_166329963.1	WP_166329963.1		quinone-dependent dihydroorotate dehydrogenase			G7066_RS06760	1047	348	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1457340	1457912	-							G7066_RS06765	573		old_locus_tag=G7066_06770
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1457340	1457912	-	WP_166329965.1	WP_166329965.1		DUF3043 domain-containing protein			G7066_RS06765	573	190	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1458068	1458429	+							G7066_RS06770	362		pseudo;old_locus_tag=G7066_06775
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1458068	1458429	+				iron-sulfur cluster assembly accessory protein			G7066_RS06770	362		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1458602	1459450	+					coxB		G7066_RS06775	849		old_locus_tag=G7066_06780
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1458602	1459450	+	WP_205881546.1	WP_205881546.1		cytochrome c oxidase subunit II	coxB		G7066_RS06775	849	282	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1459465	1461102	+					ctaD		G7066_RS06780	1638		old_locus_tag=G7066_06785
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1459465	1461102	+	WP_205881547.1	WP_205881547.1		cytochrome c oxidase subunit I	ctaD		G7066_RS06780	1638	545	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1461121	1461543	+							G7066_RS06785	423		old_locus_tag=G7066_06790
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1461121	1461543	+	WP_166329971.1	WP_166329971.1		cytochrome c oxidase subunit 4			G7066_RS06785	423	140	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1461555	1461998	+							G7066_RS06790	444		old_locus_tag=G7066_06795
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1461555	1461998	+	WP_244303346.1	WP_244303346.1		GNAT family N-acetyltransferase			G7066_RS06790	444	147	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1462452	1463480	-							G7066_RS06800	1029		old_locus_tag=G7066_06805
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1462452	1463480	-	WP_166329975.1	WP_166329975.1		magnesium and cobalt transport protein CorA			G7066_RS06800	1029	342	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1463566	1465154	-							G7066_RS06805	1589		pseudo;old_locus_tag=G7066_06810
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1463566	1465154	-				cytochrome bc complex cytochrome b subunit			G7066_RS06805	1589		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1465171	1466286	-							G7066_RS06810	1116		old_locus_tag=G7066_06815
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1465171	1466286	-	WP_166329977.1	WP_166329977.1		Rieske (2Fe-2S) protein			G7066_RS06810	1116	371	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1466332	1467130	-							G7066_RS06815	799		pseudo;old_locus_tag=G7066_06820
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1466332	1467130	-				cytochrome c			G7066_RS06815	799		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1467152	1467766	-							G7066_RS06820	615		old_locus_tag=G7066_06825
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1467152	1467766	-	WP_166331955.1	WP_166331955.1		heme-copper oxidase subunit III			G7066_RS06820	615	204	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1467927	1468838	+					trpD		G7066_RS06825	912		old_locus_tag=G7066_06830
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1467927	1468838	+	WP_244303347.1	WP_244303347.1		anthranilate phosphoribosyltransferase	trpD		G7066_RS06825	912	303	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1469074	1469874	-							G7066_RS06830	801		old_locus_tag=G7066_06835
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1469074	1469874	-	WP_244303348.1	WP_244303348.1		M23 family metallopeptidase			G7066_RS06830	801	266	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1470089	1470307	-							G7066_RS15930	219		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1470089	1470307	-	WP_244303349.1	WP_244303349.1		hypothetical protein			G7066_RS15930	219	72	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1470833	1471297	+							G7066_RS06840	465		old_locus_tag=G7066_06845
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1470833	1471297	+	WP_166329981.1	WP_166329981.1		MFS transporter permease			G7066_RS06840	465	154	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1471350	1471973	+							G7066_RS06845	624		old_locus_tag=G7066_06850
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1471350	1471973	+	WP_244303350.1	WP_244303350.1		class I SAM-dependent methyltransferase			G7066_RS06845	624	207	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1472021	1472734	+							G7066_RS06850	714		old_locus_tag=G7066_06855
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1472021	1472734	+	WP_166329983.1	WP_166329983.1		potassium channel family protein			G7066_RS06850	714	237	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1472742	1473218	-							G7066_RS15270	477		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1472742	1473218	-	WP_205881548.1	WP_205881548.1		CPBP family glutamic-type intramembrane protease			G7066_RS15270	477	158	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1473225	1473518	-							G7066_RS15275	294		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1473225	1473518	-	WP_205881549.1	WP_205881549.1		hypothetical protein			G7066_RS15275	294	97	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1473792	1474829	-							G7066_RS06860	1038		old_locus_tag=G7066_06865
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1473792	1474829	-	WP_166329985.1	WP_166329985.1		peptidoglycan DD-metalloendopeptidase family protein			G7066_RS06860	1038	345	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1474859	1475092	-							G7066_RS06865	234		old_locus_tag=G7066_06870
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1474859	1475092	-	WP_166329987.1	WP_166329987.1		hypothetical protein			G7066_RS06865	234	77	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1475205	1475990	-							G7066_RS06870	786		old_locus_tag=G7066_06875
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1475205	1475990	-	WP_166329989.1	WP_166329989.1		phosphatase PAP2 family protein			G7066_RS06870	786	261	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1475987	1476832	-							G7066_RS06875	846		old_locus_tag=G7066_06880
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1475987	1476832	-	WP_166329991.1	WP_166329991.1		RNA methyltransferase			G7066_RS06875	846	281	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1476829	1477353	-							G7066_RS15935	525		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1476829	1477353	-	WP_244303351.1	WP_244303351.1		alpha/beta hydrolase			G7066_RS15935	525	174	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1477388	1477735	-							G7066_RS15940	348		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1477388	1477735	-	WP_244303352.1	WP_244303352.1		alpha/beta hydrolase			G7066_RS15940	348	115	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1477834	1478532	+							G7066_RS06885	699		old_locus_tag=G7066_06890
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1477834	1478532	+	WP_166329993.1	WP_166329993.1		exonuclease domain-containing protein			G7066_RS06885	699	232	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1478604	1478852	-							G7066_RS06890	249		old_locus_tag=G7066_06895
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1478604	1478852	-	WP_017884662.1	WP_017884662.1		type B 50S ribosomal protein L31			G7066_RS06890	249	82	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1478980	1479765	-							G7066_RS06895	786		old_locus_tag=G7066_06900
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1478980	1479765	-	WP_166329995.1	WP_166329995.1		ABC transporter ATP-binding protein			G7066_RS06895	786	261	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1479834	1480472	+					serB		G7066_RS06900	639		old_locus_tag=G7066_06905
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1479834	1480472	+	WP_166329997.1	WP_166329997.1		phosphoserine phosphatase SerB	serB		G7066_RS06900	639	212	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1480469	1481278	-							G7066_RS06905	810		old_locus_tag=G7066_06910
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1480469	1481278	-	WP_166329999.1	WP_166329999.1		isocitrate lyase/phosphoenolpyruvate mutase family protein			G7066_RS06905	810	269	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1481327	1482037	-					fabG		G7066_RS06910	711		old_locus_tag=G7066_06915
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1481327	1482037	-	WP_166330001.1	WP_166330001.1		3-oxoacyl-ACP reductase FabG	fabG		G7066_RS06910	711	236	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1482175	1482603	+							G7066_RS06915	429		old_locus_tag=G7066_06920
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1482175	1482603	+	WP_166330003.1	WP_166330003.1		DUF3099 domain-containing protein			G7066_RS06915	429	142	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1482593	1482844	+							G7066_RS15945	252		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1482593	1482844	+	WP_244303353.1	WP_244303353.1		hypothetical protein			G7066_RS15945	252	83	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1482837	1483541	+							G7066_RS06920	705		old_locus_tag=G7066_06925
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1482837	1483541	+	WP_244303354.1	WP_244303354.1		SURF1 family protein			G7066_RS06920	705	234	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1483529	1483699	+							G7066_RS15950	171		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1483529	1483699	+	WP_244303355.1	WP_244303355.1		hypothetical protein			G7066_RS15950	171	56	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1483692	1483991	+							G7066_RS15955	300		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1483692	1483991	+	WP_244303356.1	WP_244303356.1		hypothetical protein			G7066_RS15955	300	99	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1483952	1484566	+							G7066_RS06925	615		old_locus_tag=G7066_06930
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1483952	1484566	+	WP_244303357.1	WP_244303357.1		cutinase family protein			G7066_RS06925	615	204	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1484531	1486128	-							G7066_RS06930	1598		pseudo;old_locus_tag=G7066_06935
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1484531	1486128	-				ATP-binding cassette domain-containing protein			G7066_RS06930	1598		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1486309	1486500	+							G7066_RS06935	192		old_locus_tag=G7066_06940
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1486309	1486500	+	WP_166330005.1	WP_166330005.1		DUF5302 domain-containing protein			G7066_RS06935	192	63	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1486553	1486903	-							G7066_RS06940	351		old_locus_tag=G7066_06945
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1486553	1486903	-	WP_244303358.1	WP_244303358.1		metal-sulfur cluster assembly factor			G7066_RS06940	351	116	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1486920	1487678	-					sufC		G7066_RS06945	759		old_locus_tag=G7066_06950
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1486920	1487678	-	WP_166330007.1	WP_166330007.1		Fe-S cluster assembly ATPase SufC	sufC		G7066_RS06945	759	252	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1487675	1488007	-							G7066_RS06950	333		old_locus_tag=G7066_06955
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1487675	1488007	-	WP_166330009.1	WP_166330009.1		non-heme iron oxygenase ferredoxin subunit			G7066_RS06950	333	110	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1488008	1489213	-					sufD		G7066_RS06955	1206		old_locus_tag=G7066_06960
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1488008	1489213	-	WP_166330011.1	WP_166330011.1		Fe-S cluster assembly protein SufD	sufD		G7066_RS06955	1206	401	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1489213	1490631	-					sufB		G7066_RS06960	1419		old_locus_tag=G7066_06965
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1489213	1490631	-	WP_166330013.1	WP_166330013.1		Fe-S cluster assembly protein SufB	sufB		G7066_RS06960	1419	472	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1490876	1491820	+							G7066_RS06965	945		old_locus_tag=G7066_06970
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1490876	1491820	+	WP_244303359.1	WP_244303359.1		COX15/CtaA family protein			G7066_RS06965	945	314	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1491847	1492646	-							G7066_RS06970	800		pseudo;old_locus_tag=G7066_06975
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1491847	1492646	-				methyltransferase domain-containing protein			G7066_RS06970	800		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1492683	1493615	-							G7066_RS06975	933		old_locus_tag=G7066_06980
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1492683	1493615	-	WP_166330015.1	WP_166330015.1		heme o synthase			G7066_RS06975	933	310	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1493700	1495774	+					tkt		G7066_RS06980	2075		pseudo;old_locus_tag=G7066_06985
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1493700	1495774	+				transketolase	tkt		G7066_RS06980	2075		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1495775	1496875	+					tal		G7066_RS06985	1101		old_locus_tag=G7066_06990
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1495775	1496875	+	WP_166330017.1	WP_166330017.1		transaldolase	tal		G7066_RS06985	1101	366	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1496877	1497227	+							G7066_RS15960	351		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1496877	1497227	+	WP_244303360.1	WP_244303360.1		hypothetical protein			G7066_RS15960	351	116	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1497224	1498453	+							G7066_RS06990	1230		old_locus_tag=G7066_06995
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1497224	1498453	+	WP_244303361.1	WP_244303361.1		glucose-6-phosphate isomerase			G7066_RS06990	1230	409	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1498525	1498842	-							G7066_RS06995	318		old_locus_tag=G7066_07000
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1498525	1498842	-	WP_244303362.1	WP_244303362.1		RNA polymerase-binding protein RbpA			G7066_RS06995	318	105	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1498918	1499166	-					secG		G7066_RS07000	249		old_locus_tag=G7066_07005
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1498918	1499166	-	WP_166330019.1	WP_166330019.1		preprotein translocase subunit SecG	secG		G7066_RS07000	249	82	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1499249	1499995	-					tpiA		G7066_RS07005	747		old_locus_tag=G7066_07010
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1499249	1499995	-	WP_205881571.1	WP_205881571.1		triose-phosphate isomerase	tpiA		G7066_RS07005	747	248	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1500115	1501317	-							G7066_RS07010	1203		old_locus_tag=G7066_07015
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1500115	1501317	-	WP_166330021.1	WP_166330021.1		phosphoglycerate kinase			G7066_RS07010	1203	400	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1501407	1502024	-							G7066_RS07015	618		old_locus_tag=G7066_07020
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1501407	1502024	-	WP_166330023.1	WP_166330023.1		superoxide dismutase			G7066_RS07015	618	205	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1502135	1503109	-					whiA		G7066_RS07020	975		old_locus_tag=G7066_07025
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1502135	1503109	-	WP_166330025.1	WP_166330025.1		DNA-binding protein WhiA	whiA		G7066_RS07020	975	324	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1503171	1504046	-					rapZ		G7066_RS07025	876		pseudo;old_locus_tag=G7066_07030
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1503171	1504046	-				RNase adapter RapZ	rapZ		G7066_RS07025	876		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1504043	1505971	-					uvrC		G7066_RS07030	1929		old_locus_tag=G7066_07035
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1504043	1505971	-	WP_166330027.1	WP_166330027.1		excinuclease ABC subunit UvrC	uvrC		G7066_RS07030	1929	642	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1505968	1508912	-					uvrA		G7066_RS07035	2945		pseudo;old_locus_tag=G7066_07040
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1505968	1508912	-				excinuclease ABC subunit UvrA	uvrA		G7066_RS07035	2945		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1509071	1509460	+							G7066_RS07040	390		old_locus_tag=G7066_07045
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1509071	1509460	+	WP_244303363.1	WP_244303363.1		glyoxalase			G7066_RS07040	390	129	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1509511	1510233	-							G7066_RS07045	723		old_locus_tag=G7066_07050
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1509511	1510233	-	WP_166330028.1	WP_166330028.1		helix-turn-helix domain-containing protein			G7066_RS07045	723	240	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1510248	1512335	-					uvrB		G7066_RS07050	2088		old_locus_tag=G7066_07055
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1510248	1512335	-	WP_166330030.1	WP_166330030.1		excinuclease ABC subunit UvrB	uvrB		G7066_RS07050	2088	695	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1512423	1513565	+							G7066_RS07055	1143		old_locus_tag=G7066_07060
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1512423	1513565	+	WP_166330032.1	WP_166330032.1		serine hydrolase			G7066_RS07055	1143	380	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1513562	1514764	-							G7066_RS07060	1203		old_locus_tag=G7066_07065
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1513562	1514764	-	WP_166330034.1	WP_166330034.1		winged helix DNA-binding domain-containing protein			G7066_RS07060	1203	400	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1514778	1515194	-					ndk		G7066_RS07065	417		old_locus_tag=G7066_07070
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1514778	1515194	-	WP_166330036.1	WP_166330036.1		nucleoside-diphosphate kinase	ndk		G7066_RS07065	417	138	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1515247	1515729	-							G7066_RS07070	483		old_locus_tag=G7066_07075
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1515247	1515729	-	WP_166330038.1	WP_166330038.1		DUF4233 domain-containing protein			G7066_RS07070	483	160	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1515726	1517066	-							G7066_RS07075	1341		old_locus_tag=G7066_07080
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1515726	1517066	-	WP_166330040.1	WP_166330040.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			G7066_RS07075	1341	446	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1517063	1520407	-					ileS		G7066_RS07080	3345		old_locus_tag=G7066_07085
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1517063	1520407	-	WP_166330042.1	WP_166330042.1		isoleucine--tRNA ligase	ileS		G7066_RS07080	3345	1114	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	1520723	1521034	-							G7066_RS07085	312		old_locus_tag=G7066_07090
