# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1003620	1004579	+	WP_141783620.1	WP_141783620.1		phosphotransferase			H9L06_RS04825	960	319	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1004670	1005155	-							H9L06_RS04830	486		old_locus_tag=H9L06_04830
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1004670	1005155	-	WP_246454501.1	WP_246454501.1		hypothetical protein			H9L06_RS04830	486	161	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1005133	1006407	-							H9L06_RS04835	1275		old_locus_tag=H9L06_04835
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1005133	1006407	-	WP_141783621.1	WP_141783621.1		relaxase/mobilization nuclease domain-containing protein			H9L06_RS04835	1275	424	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1006404	1006994	-							H9L06_RS04840	591		old_locus_tag=H9L06_04840
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1006404	1006994	-	WP_141783622.1	WP_141783622.1		hypothetical protein			H9L06_RS04840	591	196	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1006991	1009243	-							H9L06_RS04845	2253		old_locus_tag=H9L06_04845
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1006991	1009243	-	WP_211350533.1	WP_211350533.1		RNA helicase			H9L06_RS04845	2253	750	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1009243	1009491	-							H9L06_RS04850	249		old_locus_tag=H9L06_04850
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1009243	1009491	-	WP_141783623.1	WP_141783623.1		hypothetical protein			H9L06_RS04850	249	82	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1009488	1009703	-							H9L06_RS04855	216		old_locus_tag=H9L06_04855
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1009488	1009703	-	WP_141783624.1	WP_141783624.1		hypothetical protein			H9L06_RS04855	216	71	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1009882	1011318	-							H9L06_RS04860	1437		old_locus_tag=H9L06_04860
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1009882	1011318	-	WP_141783625.1	WP_141783625.1		recombinase family protein			H9L06_RS04860	1437	478	
gene	pseudogene	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1011351	1012145	+							H9L06_RS04865	795		partial;pseudo;old_locus_tag=H9L06_04865
CDS	without_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1011351	1012145	+				LLM class flavin-dependent oxidoreductase			H9L06_RS04865	795		partial;pseudo
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1012325	1013020	-							H9L06_RS04870	696		old_locus_tag=H9L06_04870
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1012325	1013020	-	WP_187556095.1	WP_187556095.1		aquaporin			H9L06_RS04870	696	231	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1013017	1013367	-							H9L06_RS04875	351		old_locus_tag=H9L06_04875
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1013017	1013367	-	WP_187556096.1	WP_187556096.1		metalloregulator ArsR/SmtB family transcription factor			H9L06_RS04875	351	116	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1013596	1014000	+							H9L06_RS04880	405		old_locus_tag=H9L06_04880
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1013596	1014000	+	WP_187556097.1	WP_187556097.1		arsenate reductase ArsC			H9L06_RS04880	405	134	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1014200	1014541	-							H9L06_RS04885	342		old_locus_tag=H9L06_04885
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1014200	1014541	-	WP_187556098.1	WP_187556098.1		hypothetical protein			H9L06_RS04885	342	113	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1014604	1014828	+							H9L06_RS04890	225		old_locus_tag=H9L06_04890
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1014604	1014828	+	WP_187556099.1	WP_187556099.1		DUF6290 family protein			H9L06_RS04890	225	74	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1014959	1015369	-							H9L06_RS04895	411		old_locus_tag=H9L06_04895
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1014959	1015369	-	WP_187556354.1	WP_187556354.1		ASCH domain-containing protein			H9L06_RS04895	411	136	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1015566	1016027	-							H9L06_RS04900	462		old_locus_tag=H9L06_04900
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1015566	1016027	-	WP_223165218.1	WP_223165218.1		peptidoglycan-binding protein			H9L06_RS04900	462	153	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1016196	1016678	+							H9L06_RS04905	483		old_locus_tag=H9L06_04905
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1016196	1016678	+	WP_187556101.1	WP_187556101.1		GNAT family N-acetyltransferase			H9L06_RS04905	483	160	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1016762	1016986	-					tatA		H9L06_RS04910	225		old_locus_tag=H9L06_04910
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1016762	1016986	-	WP_187556102.1	WP_187556102.1		twin-arginine translocase TatA/TatE family subunit	tatA		H9L06_RS04910	225	74	
gene	pseudogene	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1017151	1017282	-							H9L06_RS04915	132		partial;pseudo;old_locus_tag=H9L06_04915
CDS	without_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1017151	1017282	-				twin-arginine translocase TatA/TatE family subunit			H9L06_RS04915	132		partial;pseudo
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1017322	1017687	-							H9L06_RS04920	366		old_locus_tag=H9L06_04920
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1017322	1017687	-	WP_187556104.1	WP_187556104.1		hypothetical protein			H9L06_RS04920	366	121	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1017722	1018087	-							H9L06_RS04925	366		old_locus_tag=H9L06_04925
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1017722	1018087	-	WP_187556105.1	WP_187556105.1		sterol carrier family protein			H9L06_RS04925	366	121	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1018111	1019373	+					purD		H9L06_RS04930	1263		old_locus_tag=H9L06_04930
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1018111	1019373	+	WP_187556106.1	WP_187556106.1		phosphoribosylamine--glycine ligase	purD		H9L06_RS04930	1263	420	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1019418	1020173	-							H9L06_RS04935	756		old_locus_tag=H9L06_04935
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1019418	1020173	-	WP_187556107.1	WP_187556107.1		hypothetical protein			H9L06_RS04935	756	251	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1020211	1021176	+							H9L06_RS04940	966		old_locus_tag=H9L06_04940
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1020211	1021176	+	WP_246454502.1	WP_246454502.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			H9L06_RS04940	966	321	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1021235	1021501	+					purS		H9L06_RS04945	267		old_locus_tag=H9L06_04945
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1021235	1021501	+	WP_187556108.1	WP_187556108.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS		H9L06_RS04945	267	88	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1021501	1022205	+					purQ		H9L06_RS04950	705		old_locus_tag=H9L06_04950
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1021501	1022205	+	WP_187556109.1	WP_187556109.1		phosphoribosylformylglycinamidine synthase subunit PurQ	purQ		H9L06_RS04950	705	234	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1022339	1023025	-							H9L06_RS04955	687		old_locus_tag=H9L06_04955
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1022339	1023025	-	WP_187556110.1	WP_187556110.1		chlorite dismutase family protein			H9L06_RS04955	687	228	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1023022	1023840	-							H9L06_RS04960	819		old_locus_tag=H9L06_04960
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1023022	1023840	-	WP_187556111.1	WP_187556111.1		ATP-binding cassette domain-containing protein			H9L06_RS04960	819	272	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1023837	1024865	-							H9L06_RS04965	1029		old_locus_tag=H9L06_04965
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1023837	1024865	-	WP_246454503.1	WP_246454503.1		iron chelate uptake ABC transporter family permease subunit			H9L06_RS04965	1029	342	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1024858	1025940	-							H9L06_RS04970	1083		old_locus_tag=H9L06_04970
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1024858	1025940	-	WP_187556112.1	WP_187556112.1		iron chelate uptake ABC transporter family permease subunit			H9L06_RS04970	1083	360	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1025937	1026944	-							H9L06_RS04975	1008		old_locus_tag=H9L06_04975
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1025937	1026944	-	WP_223165219.1	WP_223165219.1		ABC transporter substrate-binding protein			H9L06_RS04975	1008	335	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1027161	1028513	-							H9L06_RS04980	1353		old_locus_tag=H9L06_04980
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1027161	1028513	-	WP_187556113.1	WP_187556113.1		hypothetical protein			H9L06_RS04980	1353	450	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1028629	1030956	+					purL		H9L06_RS04985	2328		old_locus_tag=H9L06_04985
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1028629	1030956	+	WP_187556114.1	WP_187556114.1		phosphoribosylformylglycinamidine synthase subunit PurL	purL		H9L06_RS04985	2328	775	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1031032	1032339	-							H9L06_RS04990	1308		old_locus_tag=H9L06_04990
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1031032	1032339	-	WP_187556115.1	WP_187556115.1		glutamate-1-semialdehyde 2,1-aminomutase			H9L06_RS04990	1308	435	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1032336	1033322	-					hemB		H9L06_RS04995	987		old_locus_tag=H9L06_04995
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1032336	1033322	-	WP_187556116.1	WP_187556116.1		porphobilinogen synthase	hemB		H9L06_RS04995	987	328	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1033319	1034131	-							H9L06_RS05000	813		old_locus_tag=H9L06_05000
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1033319	1034131	-	WP_187556117.1	WP_187556117.1		uroporphyrinogen-III synthase			H9L06_RS05000	813	270	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1034128	1035153	-					hemC		H9L06_RS05005	1026		old_locus_tag=H9L06_05005
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1034128	1035153	-	WP_187556118.1	WP_187556118.1		hydroxymethylbilane synthase	hemC		H9L06_RS05005	1026	341	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1035150	1036562	-							H9L06_RS05010	1413		old_locus_tag=H9L06_05010
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1035150	1036562	-	WP_246454504.1	WP_246454504.1		FAD-dependent oxidoreductase			H9L06_RS05010	1413	470	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1036552	1037679	-					hemE		H9L06_RS05015	1128		old_locus_tag=H9L06_05015
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1036552	1037679	-	WP_187556120.1	WP_187556120.1		uroporphyrinogen decarboxylase	hemE		H9L06_RS05015	1128	375	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1037789	1039153	+							H9L06_RS05020	1365		old_locus_tag=H9L06_05020
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1037789	1039153	+	WP_187556121.1	WP_187556121.1		glutamyl-tRNA reductase			H9L06_RS05020	1365	454	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1039086	1040306	-							H9L06_RS05025	1221		old_locus_tag=H9L06_05025
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1039086	1040306	-	WP_187556122.1	WP_187556122.1		glycoside hydrolase family 3 protein			H9L06_RS05025	1221	406	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1040338	1041288	-							H9L06_RS05030	951		old_locus_tag=H9L06_05030
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1040338	1041288	-	WP_187556123.1	WP_187556123.1		siderophore-interacting protein			H9L06_RS05030	951	316	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1041266	1042078	-							H9L06_RS05035	813		old_locus_tag=H9L06_05035
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1041266	1042078	-	WP_187556358.1	WP_187556358.1		ABC transporter ATP-binding protein			H9L06_RS05035	813	270	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1042084	1043157	-							H9L06_RS05040	1074		old_locus_tag=H9L06_05040
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1042084	1043157	-	WP_246454505.1	WP_246454505.1		iron chelate uptake ABC transporter family permease subunit			H9L06_RS05040	1074	357	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1043154	1044158	-							H9L06_RS05045	1005		old_locus_tag=H9L06_05045
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1043154	1044158	-	WP_187556360.1	WP_187556360.1		iron ABC transporter permease			H9L06_RS05045	1005	334	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1044200	1045234	-							H9L06_RS05050	1035		old_locus_tag=H9L06_05050
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1044200	1045234	-	WP_187556124.1	WP_187556124.1		iron-siderophore ABC transporter substrate-binding protein			H9L06_RS05050	1035	344	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1045389	1046030	-					tmk		H9L06_RS05055	642		old_locus_tag=H9L06_05055
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1045389	1046030	-	WP_187556125.1	WP_187556125.1		dTMP kinase	tmk		H9L06_RS05055	642	213	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1046031	1048802	-					topA		H9L06_RS05060	2772		old_locus_tag=H9L06_05060
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1046031	1048802	-	WP_187556126.1	WP_187556126.1		type I DNA topoisomerase	topA		H9L06_RS05060	2772	923	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1048959	1049303	-							H9L06_RS05065	345		old_locus_tag=H9L06_05065
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1048959	1049303	-	WP_246454506.1	WP_246454506.1		helicase			H9L06_RS05065	345	114	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1049310	1049660	-							H9L06_RS05070	351		old_locus_tag=H9L06_05070
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1049310	1049660	-	WP_187556127.1	WP_187556127.1		pilus assembly protein			H9L06_RS05070	351	116	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1049674	1050087	-							H9L06_RS05075	414		old_locus_tag=H9L06_05075
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1049674	1050087	-	WP_246454507.1	WP_246454507.1		DUF4244 domain-containing protein			H9L06_RS05075	414	137	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1050124	1051020	-							H9L06_RS05080	897		old_locus_tag=H9L06_05080
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1050124	1051020	-	WP_187556128.1	WP_187556128.1		type II secretion system F family protein			H9L06_RS05080	897	298	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1051058	1052035	-					tadA		H9L06_RS05085	978		old_locus_tag=H9L06_05085
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1051058	1052035	-	WP_187556129.1	WP_187556129.1		Flp pilus assembly complex ATPase component TadA	tadA		H9L06_RS05085	978	325	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1052190	1054202	+					acs		H9L06_RS05090	2013		old_locus_tag=H9L06_05090
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1052190	1054202	+	WP_187556130.1	WP_187556130.1		acetate--CoA ligase	acs		H9L06_RS05090	2013	670	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1054371	1054847	-							H9L06_RS05095	477		old_locus_tag=H9L06_05095
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1054371	1054847	-	WP_187556131.1	WP_187556131.1		RidA family protein			H9L06_RS05095	477	158	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1054849	1055016	-							H9L06_RS05100	168		old_locus_tag=H9L06_05100
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1054849	1055016	-	WP_187556132.1	WP_187556132.1		DUF4177 domain-containing protein			H9L06_RS05100	168	55	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1055108	1057735	+							H9L06_RS05105	2628		old_locus_tag=H9L06_05105
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1055108	1057735	+	WP_246454508.1	WP_246454508.1		transglycosylase domain-containing protein			H9L06_RS05105	2628	875	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1057719	1058654	+							H9L06_RS05110	936		old_locus_tag=H9L06_05110
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1057719	1058654	+	WP_187556133.1	WP_187556133.1		metallophosphoesterase			H9L06_RS05110	936	311	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1058623	1059867	-							H9L06_RS05115	1245		old_locus_tag=H9L06_05115
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1058623	1059867	-	WP_187556134.1	WP_187556134.1		LL-diaminopimelate aminotransferase			H9L06_RS05115	1245	414	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1059896	1060963	-							H9L06_RS05120	1068		old_locus_tag=H9L06_05120
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1059896	1060963	-	WP_187556135.1	WP_187556135.1		aspartate-semialdehyde dehydrogenase			H9L06_RS05120	1068	355	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1061009	1062286	-							H9L06_RS05125	1278		old_locus_tag=H9L06_05125
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1061009	1062286	-	WP_187556136.1	WP_187556136.1		aspartate kinase			H9L06_RS05125	1278	425	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1062561	1063175	-					recR		H9L06_RS05130	615		old_locus_tag=H9L06_05130
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1062561	1063175	-	WP_187556137.1	WP_187556137.1		recombination mediator RecR	recR		H9L06_RS05130	615	204	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1063178	1065874	-							H9L06_RS05135	2697		old_locus_tag=H9L06_05135
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1063178	1065874	-	WP_187556138.1	WP_187556138.1		DNA polymerase III subunit gamma and tau			H9L06_RS05135	2697	898	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1065977	1067329	+							H9L06_RS05140	1353		old_locus_tag=H9L06_05140
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1065977	1067329	+	WP_187556139.1	WP_187556139.1		hypothetical protein			H9L06_RS05140	1353	450	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1067364	1068194	-							H9L06_RS05145	831		old_locus_tag=H9L06_05145
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1067364	1068194	-	WP_187556140.1	WP_187556140.1		carbon-nitrogen hydrolase			H9L06_RS05145	831	276	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1068241	1069422	-							H9L06_RS05150	1182		old_locus_tag=H9L06_05150
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1068241	1069422	-	WP_187556141.1	WP_187556141.1		acetate kinase			H9L06_RS05150	1182	393	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1069419	1071533	-					pta		H9L06_RS05155	2115		old_locus_tag=H9L06_05155
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1069419	1071533	-	WP_187556142.1	WP_187556142.1		phosphate acetyltransferase	pta		H9L06_RS05155	2115	704	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1071579	1072838	-					ectB		H9L06_RS05160	1260		old_locus_tag=H9L06_05160
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1071579	1072838	-	WP_187556143.1	WP_187556143.1		diaminobutyrate--2-oxoglutarate transaminase	ectB		H9L06_RS05160	1260	419	
gene	SRP_RNA	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1072857	1072953	-					ffs		H9L06_RS05165	97		old_locus_tag=H9L06_05165
ncRNA	SRP_RNA	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1072857	1072953	-				signal recognition particle sRNA small type	ffs		H9L06_RS05165	97		
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1072985	1074988	-							H9L06_RS05170	2004		old_locus_tag=H9L06_05170
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1072985	1074988	-	WP_246454528.1	WP_246454528.1		ABC transporter ATP-binding protein/permease			H9L06_RS05170	2004	667	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1075057	1076874	-							H9L06_RS05175	1818		old_locus_tag=H9L06_05175
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1075057	1076874	-	WP_187556145.1	WP_187556145.1		ABC transporter ATP-binding protein/permease			H9L06_RS05175	1818	605	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1077343	1079037	+							H9L06_RS05180	1695		old_locus_tag=H9L06_05180
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1077343	1079037	+	WP_187556146.1	WP_187556146.1		sodium:solute symporter family protein			H9L06_RS05180	1695	564	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1079050	1079187	+							H9L06_RS05185	138		old_locus_tag=H9L06_05185
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1079050	1079187	+	WP_187556147.1	WP_187556147.1		putative transporter small subunit			H9L06_RS05185	138	45	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1079383	1080126	-							H9L06_RS05190	744		old_locus_tag=H9L06_05190
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1079383	1080126	-	WP_187556148.1	WP_187556148.1		hypothetical protein			H9L06_RS05190	744	247	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1080478	1081557	-							H9L06_RS05195	1080		old_locus_tag=H9L06_05195
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1080478	1081557	-	WP_187556149.1	WP_187556149.1		ABC transporter permease			H9L06_RS05195	1080	359	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1081554	1083068	-							H9L06_RS05200	1515		old_locus_tag=H9L06_05200
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1081554	1083068	-	WP_187556150.1	WP_187556150.1		sugar ABC transporter ATP-binding protein			H9L06_RS05200	1515	504	
