# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1580352	1581491	+							Leucomu_RS07425	1140		old_locus_tag=Leucomu_07420
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1580352	1581491	+	WP_128386823.1	WP_128386823.1		hypothetical protein			Leucomu_RS07425	1140	379	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1581527	1582189	-							Leucomu_RS07430	663		old_locus_tag=Leucomu_07425
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1581527	1582189	-	WP_128386824.1	WP_128386824.1		DNA-3-methyladenine glycosylase			Leucomu_RS07430	663	220	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1582270	1582824	+							Leucomu_RS07435	555		old_locus_tag=Leucomu_07430
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1582270	1582824	+	WP_128386825.1	WP_128386825.1		DUF308 domain-containing protein			Leucomu_RS07435	555	184	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1582922	1583698	+							Leucomu_RS07440	777		old_locus_tag=Leucomu_07435
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1582922	1583698	+	WP_017885113.1	WP_017885113.1		GntR family transcriptional regulator			Leucomu_RS07440	777	258	
gene	tRNA	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1583931	1584007	+							Leucomu_RS07445	77		old_locus_tag=Leucomu_07440
tRNA		GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1583931	1584007	+				tRNA-Ile			Leucomu_RS07445	77		anticodon=CAT
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1584156	1584758	-							Leucomu_RS07450	603		old_locus_tag=Leucomu_07445
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1584156	1584758	-	WP_128386826.1	WP_128386826.1		TetR/AcrR family transcriptional regulator			Leucomu_RS07450	603	200	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1584848	1585555	-							Leucomu_RS07455	708		old_locus_tag=Leucomu_07450
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1584848	1585555	-	WP_128386827.1	WP_128386827.1		ABC transporter ATP-binding protein			Leucomu_RS07455	708	235	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1585555	1586697	-							Leucomu_RS07460	1143		old_locus_tag=Leucomu_07455
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1585555	1586697	-	WP_128386828.1	WP_128386828.1		ABC transporter permease			Leucomu_RS07460	1143	380	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1586844	1587230	+							Leucomu_RS15485	387		old_locus_tag=Leucomu_07460
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1586844	1587230	+	WP_228407346.1	WP_228407346.1		hypothetical protein			Leucomu_RS15485	387	128	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1587191	1588413	-							Leucomu_RS07470	1223		old_locus_tag=Leucomu_07465
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1587191	1588413	-	WP_128387728.1	WP_128387728.1		IS3 family transposase			Leucomu_RS07470	1224	407	ribosomal_slippage
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1588617	1589357	-							Leucomu_RS07475	741		old_locus_tag=Leucomu_07470
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1588617	1589357	-	WP_128386829.1	WP_128386829.1		hypothetical protein			Leucomu_RS07475	741	246	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1589401	1589613	-							Leucomu_RS07480	213		old_locus_tag=Leucomu_07475
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1589401	1589613	-	WP_128386830.1	WP_128386830.1		hypothetical protein			Leucomu_RS07480	213	70	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1589828	1590076	+							Leucomu_RS07485	249		old_locus_tag=Leucomu_07480
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1589828	1590076	+	WP_128386831.1	WP_128386831.1		helix-turn-helix domain-containing protein			Leucomu_RS07485	249	82	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1590417	1590935	+							Leucomu_RS07490	519		old_locus_tag=Leucomu_07485
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1590417	1590935	+	WP_017885114.1	WP_017885114.1		DUF4385 domain-containing protein			Leucomu_RS07490	519	172	
gene	pseudogene	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1591119	1592698	-							Leucomu_RS07495	1580		pseudo;old_locus_tag=Leucomu_07490
CDS	without_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1591119	1592698	-				SDR family oxidoreductase			Leucomu_RS07495	1580		pseudo
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1592735	1593220	-							Leucomu_RS07500	486		old_locus_tag=Leucomu_07495
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1592735	1593220	-	WP_128386832.1	WP_128386832.1		hypothetical protein			Leucomu_RS07500	486	161	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1593290	1594306	-							Leucomu_RS07505	1017		old_locus_tag=Leucomu_07500
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1593290	1594306	-	WP_128386833.1	WP_128386833.1		ABC transporter substrate-binding protein			Leucomu_RS07505	1017	338	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1594363	1595205	-							Leucomu_RS07510	843		old_locus_tag=Leucomu_07505
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1594363	1595205	-	WP_017885118.1	WP_017885118.1		ABC transporter ATP-binding protein			Leucomu_RS07510	843	280	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1595220	1596224	-							Leucomu_RS07515	1005		old_locus_tag=Leucomu_07510
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1595220	1596224	-	WP_128386834.1	WP_128386834.1		iron ABC transporter permease			Leucomu_RS07515	1005	334	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1596360	1597484	+							Leucomu_RS07520	1125		old_locus_tag=Leucomu_07515
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1596360	1597484	+	WP_128386835.1	WP_128386835.1		ferrochelatase			Leucomu_RS07520	1125	374	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1597524	1598249	+							Leucomu_RS07525	726		old_locus_tag=Leucomu_07520
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1597524	1598249	+	WP_128386836.1	WP_128386836.1		chlorite dismutase family protein			Leucomu_RS07525	726	241	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1598246	1599247	-							Leucomu_RS07530	1002		old_locus_tag=Leucomu_07525
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1598246	1599247	-	WP_128386837.1	WP_128386837.1		IS481 family transposase			Leucomu_RS07530	1002	333	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1599580	1600068	+							Leucomu_RS07535	489		old_locus_tag=Leucomu_07530
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1599580	1600068	+	WP_128386838.1	WP_128386838.1		DNA starvation/stationary phase protection protein			Leucomu_RS07535	489	162	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1600260	1601183	+							Leucomu_RS07540	924		old_locus_tag=Leucomu_07535
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1600260	1601183	+	WP_128386839.1	WP_128386839.1		FTR1 family protein			Leucomu_RS07540	924	307	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1601144	1602367	+							Leucomu_RS07545	1224		old_locus_tag=Leucomu_07540
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1601144	1602367	+	WP_228407348.1	WP_228407348.1		EfeM/EfeO family lipoprotein			Leucomu_RS07545	1224	407	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1602367	1603701	+					efeB		Leucomu_RS07550	1335		old_locus_tag=Leucomu_07545
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1602367	1603701	+	WP_128386840.1	WP_128386840.1		iron uptake transporter deferrochelatase/peroxidase subunit	efeB		Leucomu_RS07550	1335	444	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1603711	1604562	-							Leucomu_RS07555	852		old_locus_tag=Leucomu_07550
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1603711	1604562	-	WP_017882569.1	WP_017882569.1		glutamine amidotransferase			Leucomu_RS07555	852	283	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1604774	1606012	-							Leucomu_RS07560	1239		old_locus_tag=Leucomu_07555
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1604774	1606012	-	WP_128386841.1	WP_128386841.1		beta-ketoacyl-[acyl-carrier-protein] synthase family protein			Leucomu_RS07560	1239	412	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1606103	1606351	-							Leucomu_RS07565	249		old_locus_tag=Leucomu_07560
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1606103	1606351	-	WP_017882567.1	WP_017882567.1		acyl carrier protein			Leucomu_RS07565	249	82	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1606434	1607438	-							Leucomu_RS07570	1005		old_locus_tag=Leucomu_07565
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1606434	1607438	-	WP_017882566.1	WP_017882566.1		ketoacyl-ACP synthase III			Leucomu_RS07570	1005	334	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1607465	1608391	-							Leucomu_RS07575	927		old_locus_tag=Leucomu_07570
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1607465	1608391	-	WP_128386842.1	WP_128386842.1		ACP S-malonyltransferase			Leucomu_RS07575	927	308	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1608613	1609806	-							Leucomu_RS07580	1194		old_locus_tag=Leucomu_07575
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1608613	1609806	-	WP_017882564.1	WP_017882564.1		helix-turn-helix domain-containing protein			Leucomu_RS07580	1194	397	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1609821	1612547	-					aceE		Leucomu_RS07585	2727		old_locus_tag=Leucomu_07580
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1609821	1612547	-	WP_128386843.1	WP_128386843.1		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		Leucomu_RS07585	2727	908	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1612822	1613283	+							Leucomu_RS07590	462		old_locus_tag=Leucomu_07585
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1612822	1613283	+	WP_128386844.1	WP_128386844.1		peroxiredoxin			Leucomu_RS07590	462	153	
gene	tRNA	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1613351	1613424	+							Leucomu_RS07595	74		old_locus_tag=Leucomu_07590
tRNA		GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1613351	1613424	+				tRNA-Val			Leucomu_RS07595	74		anticodon=TAC
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1613616	1614104	-							Leucomu_RS07600	489		old_locus_tag=Leucomu_07595
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1613616	1614104	-	WP_164884525.1	WP_164884525.1		glutathione peroxidase			Leucomu_RS07600	489	162	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1614278	1614784	+							Leucomu_RS07605	507		old_locus_tag=Leucomu_07600
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1614278	1614784	+	WP_017882560.1	WP_017882560.1		flavin reductase family protein			Leucomu_RS07605	507	168	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1614790	1616031	-							Leucomu_RS07610	1242		old_locus_tag=Leucomu_07605
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1614790	1616031	-	WP_128386845.1	WP_128386845.1		MFS transporter			Leucomu_RS07610	1242	413	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1616188	1616835	-							Leucomu_RS07615	648		old_locus_tag=Leucomu_07610
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1616188	1616835	-	WP_128386846.1	WP_128386846.1		MBL fold metallo-hydrolase			Leucomu_RS07615	648	215	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1616845	1617693	-							Leucomu_RS07620	849		old_locus_tag=Leucomu_07615
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1616845	1617693	-	WP_128386847.1	WP_128386847.1		universal stress protein			Leucomu_RS07620	849	282	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1617733	1619172	-							Leucomu_RS07625	1440		old_locus_tag=Leucomu_07620
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1617733	1619172	-	WP_031289447.1	WP_031289447.1		glyceraldehyde-3-phosphate dehydrogenase			Leucomu_RS07625	1440	479	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1619387	1620304	+							Leucomu_RS07630	918		old_locus_tag=Leucomu_07625
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1619387	1620304	+	WP_017882555.1	WP_017882555.1		methionine ABC transporter substrate-binding protein			Leucomu_RS07630	918	305	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1620403	1621431	+							Leucomu_RS07635	1029		old_locus_tag=Leucomu_07630
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1620403	1621431	+	WP_017882554.1	WP_017882554.1		methionine ABC transporter ATP-binding protein			Leucomu_RS07635	1029	342	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1621431	1622096	+							Leucomu_RS07640	666		old_locus_tag=Leucomu_07635
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1621431	1622096	+	WP_017882553.1	WP_017882553.1		ABC transporter permease			Leucomu_RS07640	666	221	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1622100	1622951	+							Leucomu_RS07645	852		old_locus_tag=Leucomu_07640
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1622100	1622951	+	WP_017882552.1	WP_017882552.1		Nif3-like dinuclear metal center hexameric protein			Leucomu_RS07645	852	283	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1623123	1623851	+							Leucomu_RS07650	729		old_locus_tag=Leucomu_07645
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1623123	1623851	+	WP_017882551.1	WP_017882551.1		hypothetical protein			Leucomu_RS07650	729	242	
gene	RNase_P_RNA	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1623899	1624275	+					rnpB		Leucomu_RS07655	377		old_locus_tag=Leucomu_07650
ncRNA	RNase_P_RNA	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1623899	1624275	+				RNase P RNA component class A	rnpB		Leucomu_RS07655	377		
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1624451	1625320	-					map		Leucomu_RS07660	870		old_locus_tag=Leucomu_07655
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1624451	1625320	-	WP_017882550.1	WP_017882550.1		type I methionyl aminopeptidase	map		Leucomu_RS07660	870	289	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1625424	1625627	+							Leucomu_RS07665	204		old_locus_tag=Leucomu_07660
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1625424	1625627	+	WP_031289445.1	WP_031289445.1		hypothetical protein			Leucomu_RS07665	204	67	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1625730	1627067	+					glnA		Leucomu_RS07670	1338		old_locus_tag=Leucomu_07665
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1625730	1627067	+	WP_017882548.1	WP_017882548.1		type I glutamate--ammonia ligase	glnA		Leucomu_RS07670	1338	445	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1627081	1630128	+							Leucomu_RS07675	3048		old_locus_tag=Leucomu_07670
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1627081	1630128	+	WP_128386848.1	WP_128386848.1		bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase			Leucomu_RS07675	3048	1015	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1630532	1631956	-					glnA		Leucomu_RS07680	1425		old_locus_tag=Leucomu_07675
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1630532	1631956	-	WP_017882545.1	WP_017882545.1		type I glutamate--ammonia ligase	glnA		Leucomu_RS07680	1425	474	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1632102	1632533	-							Leucomu_RS07685	432		old_locus_tag=Leucomu_07680
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1632102	1632533	-	WP_017882544.1	WP_017882544.1		RDD family protein			Leucomu_RS07685	432	143	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1632539	1633228	-							Leucomu_RS07690	690		old_locus_tag=Leucomu_07685
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1632539	1633228	-	WP_017882543.1	WP_017882543.1		DUF4191 domain-containing protein			Leucomu_RS07690	690	229	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1633623	1633838	+							Leucomu_RS07695	216		old_locus_tag=Leucomu_07690
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1633623	1633838	+	WP_017882542.1	WP_017882542.1		hypothetical protein			Leucomu_RS07695	216	71	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1633872	1635665	-					sucB		Leucomu_RS07700	1794		old_locus_tag=Leucomu_07695
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1633872	1635665	-	WP_017882541.1	WP_017882541.1		2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	sucB		Leucomu_RS07700	1794	597	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1635709	1637082	-					lpdA		Leucomu_RS07705	1374		old_locus_tag=Leucomu_07700
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1635709	1637082	-	WP_128386849.1	WP_128386849.1		dihydrolipoyl dehydrogenase	lpdA		Leucomu_RS07705	1374	457	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1637266	1638246	+							Leucomu_RS07710	981		old_locus_tag=Leucomu_07705
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1637266	1638246	+	WP_128386850.1	WP_128386850.1		PAC2 family protein			Leucomu_RS07710	981	326	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1638430	1639731	+							Leucomu_RS07715	1302		old_locus_tag=Leucomu_07710
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1638430	1639731	+	WP_017882538.1	WP_017882538.1		RNA polymerase sigma factor			Leucomu_RS07715	1302	433	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1639813	1640034	-							Leucomu_RS07720	222		old_locus_tag=Leucomu_07715
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1639813	1640034	-	WP_017882537.1	WP_017882537.1		hypothetical protein			Leucomu_RS07720	222	73	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1640234	1642369	+							Leucomu_RS07725	2136		old_locus_tag=Leucomu_07720
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1640234	1642369	+	WP_128386851.1	WP_128386851.1		type IIA DNA topoisomerase subunit B			Leucomu_RS07725	2136	711	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1642593	1643474	+							Leucomu_RS07730	882		old_locus_tag=Leucomu_07725
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1642593	1643474	+	WP_128386852.1	WP_128386852.1		hypothetical protein			Leucomu_RS07730	882	293	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1643494	1645947	-							Leucomu_RS07735	2454		old_locus_tag=Leucomu_07730
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1643494	1645947	-	WP_017882534.1	WP_017882534.1		DNA topoisomerase IV subunit A			Leucomu_RS07735	2454	817	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1645958	1647175	+							Leucomu_RS07740	1218		old_locus_tag=Leucomu_07735
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1645958	1647175	+	WP_228407036.1	WP_228407036.1		alkaline phosphatase family protein			Leucomu_RS07740	1218	405	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1647172	1648359	-							Leucomu_RS07745	1188		old_locus_tag=Leucomu_07740
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1647172	1648359	-	WP_128386854.1	WP_128386854.1		DUF3071 domain-containing protein			Leucomu_RS07745	1188	395	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1648584	1648874	+							Leucomu_RS07750	291		old_locus_tag=Leucomu_07745
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1648584	1648874	+	WP_017882531.1	WP_017882531.1		DUF4193 domain-containing protein			Leucomu_RS07750	291	96	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1649108	1649578	-							Leucomu_RS07755	471		old_locus_tag=Leucomu_07750
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1649108	1649578	-	WP_017882530.1	WP_017882530.1		DUF3093 domain-containing protein			Leucomu_RS07755	471	156	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1649671	1650108	+					dut		Leucomu_RS07760	438		old_locus_tag=Leucomu_07755
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1649671	1650108	+	WP_017882529.1	WP_017882529.1		dUTP diphosphatase	dut		Leucomu_RS07760	438	145	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1650175	1650843	+							Leucomu_RS07765	669		old_locus_tag=Leucomu_07760
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1650175	1650843	+	WP_194294536.1	WP_194294536.1		DUF3710 domain-containing protein			Leucomu_RS07765	669	222	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1650840	1651625	+							Leucomu_RS07770	786		old_locus_tag=Leucomu_07765
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1650840	1651625	+	WP_017882527.1	WP_017882527.1		DUF3159 domain-containing protein			Leucomu_RS07770	786	261	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1651774	1654461	+					acnA		Leucomu_RS07775	2688		old_locus_tag=Leucomu_07770
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1651774	1654461	+	WP_017882526.1	WP_017882526.1		aconitate hydratase AcnA	acnA		Leucomu_RS07775	2688	895	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1654716	1656680	+					dxs		Leucomu_RS07780	1965		old_locus_tag=Leucomu_07775
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1654716	1656680	+	WP_017882525.1	WP_017882525.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		Leucomu_RS07780	1965	654	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1656766	1658901	-							Leucomu_RS07785	2136		old_locus_tag=Leucomu_07780
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1656766	1658901	-	WP_128386855.1	WP_128386855.1		3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein			Leucomu_RS07785	2136	711	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1658907	1660112	-							Leucomu_RS07790	1206		old_locus_tag=Leucomu_07785
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1658907	1660112	-	WP_128386856.1	WP_128386856.1		thiolase family protein			Leucomu_RS07790	1206	401	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	1660225	1661418	-							Leucomu_RS07795	1194		old_locus_tag=Leucomu_07790
