# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1606365	1608245	+	WP_130109793.1	WP_130109793.1		glycerophosphoryl diester phosphodiesterase membrane domain-containing protein			EVS81_RS07300	1881	626	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1608232	1609203	-							EVS81_RS07305	972		old_locus_tag=EVS81_07305
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1608232	1609203	-	WP_130109794.1	WP_130109794.1		ribokinase			EVS81_RS07305	972	323	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1609200	1610183	-							EVS81_RS07310	984		old_locus_tag=EVS81_07310
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1609200	1610183	-	WP_130109795.1	WP_130109795.1		nucleoside hydrolase			EVS81_RS07310	984	327	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1610229	1611221	-							EVS81_RS07315	993		old_locus_tag=EVS81_07315
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1610229	1611221	-	WP_130109796.1	WP_130109796.1		SRPBCC domain-containing protein			EVS81_RS07315	993	330	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1611273	1611623	-							EVS81_RS07320	351		old_locus_tag=EVS81_07320
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1611273	1611623	-	WP_130109797.1	WP_130109797.1		helix-turn-helix domain-containing protein			EVS81_RS07320	351	116	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1611877	1613055	+					nagA		EVS81_RS07330	1179		old_locus_tag=EVS81_07330
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1611877	1613055	+	WP_130109799.1	WP_130109799.1		N-acetylglucosamine-6-phosphate deacetylase	nagA		EVS81_RS07330	1179	392	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1613080	1613760	-							EVS81_RS07335	681		old_locus_tag=EVS81_07335
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1613080	1613760	-	WP_130109800.1	WP_130109800.1		DedA family protein			EVS81_RS07335	681	226	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1614028	1616814	+							EVS81_RS07340	2787		old_locus_tag=EVS81_07340
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1614028	1616814	+	WP_130109801.1	WP_130109801.1		hypothetical protein			EVS81_RS07340	2787	928	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1616886	1619063	-							EVS81_RS07345	2178		old_locus_tag=EVS81_07345
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1616886	1619063	-	WP_165384206.1	WP_165384206.1		hypothetical protein			EVS81_RS07345	2178	725	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1619434	1620327	-							EVS81_RS07350	894		old_locus_tag=EVS81_07350
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1619434	1620327	-	WP_130109803.1	WP_130109803.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase			EVS81_RS07350	894	297	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1620496	1621785	-							EVS81_RS07355	1290		old_locus_tag=EVS81_07355
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1620496	1621785	-	WP_130109804.1	WP_130109804.1		serine hydroxymethyltransferase			EVS81_RS07355	1290	429	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1622035	1622916	+					purU		EVS81_RS07360	882		old_locus_tag=EVS81_07360
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1622035	1622916	+	WP_240740029.1	WP_240740029.1		formyltetrahydrofolate deformylase	purU		EVS81_RS07360	882	293	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1622906	1623733	-							EVS81_RS07365	828		old_locus_tag=EVS81_07365
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1622906	1623733	-	WP_240740030.1	WP_240740030.1		TetR/AcrR family transcriptional regulator			EVS81_RS07365	828	275	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1623875	1625500	+							EVS81_RS07370	1626		old_locus_tag=EVS81_07370
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1623875	1625500	+	WP_130109805.1	WP_130109805.1		amidohydrolase			EVS81_RS07370	1626	541	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1625544	1626959	+							EVS81_RS07375	1416		old_locus_tag=EVS81_07375
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1625544	1626959	+	WP_130109806.1	WP_130109806.1		APC family permease			EVS81_RS07375	1416	471	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1627051	1627788	-							EVS81_RS07380	738		old_locus_tag=EVS81_07380
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1627051	1627788	-	WP_130109807.1	WP_130109807.1		TetR/AcrR family transcriptional regulator C-terminal domain-containing protein			EVS81_RS07380	738	245	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1628045	1629466	+							EVS81_RS07385	1422		old_locus_tag=EVS81_07385
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1628045	1629466	+	WP_130109808.1	WP_130109808.1		APC family permease			EVS81_RS07385	1422	473	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1629502	1631145	+							EVS81_RS07390	1644		old_locus_tag=EVS81_07390
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1629502	1631145	+	WP_130109809.1	WP_130109809.1		amidohydrolase			EVS81_RS07390	1644	547	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1631189	1632253	-							EVS81_RS07395	1065		old_locus_tag=EVS81_07395
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1631189	1632253	-	WP_240740031.1	WP_240740031.1		biotin--[acetyl-CoA-carboxylase] ligase			EVS81_RS07395	1065	354	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1632515	1634125	+							EVS81_RS07405	1611		old_locus_tag=EVS81_07405
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1632515	1634125	+	WP_130109810.1	WP_130109810.1		acyl-CoA carboxylase subunit beta			EVS81_RS07405	1611	536	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1634203	1634484	+							EVS81_RS07410	282		old_locus_tag=EVS81_07410
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1634203	1634484	+	WP_130109811.1	WP_130109811.1		hypothetical protein			EVS81_RS07410	282	93	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1634618	1635298	+							EVS81_RS07415	681		old_locus_tag=EVS81_07415
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1634618	1635298	+	WP_130109812.1	WP_130109812.1		CoA pyrophosphatase			EVS81_RS07415	681	226	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1635512	1636165	-							EVS81_RS07420	654		old_locus_tag=EVS81_07420
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1635512	1636165	-	WP_240740032.1	WP_240740032.1		class II aldolase/adducin family protein			EVS81_RS07420	654	217	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1636300	1637976	-					dgt		EVS81_RS07425	1677		old_locus_tag=EVS81_07425
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1636300	1637976	-	WP_130109813.1	WP_130109813.1		dNTP triphosphohydrolase	dgt		EVS81_RS07425	1677	558	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1638053	1638760	+							EVS81_RS07430	708		old_locus_tag=EVS81_07430
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1638053	1638760	+	WP_240740033.1	WP_240740033.1		hypothetical protein			EVS81_RS07430	708	235	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1638898	1639944	+							EVS81_RS07435	1047		old_locus_tag=EVS81_07435
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1638898	1639944	+	WP_130109814.1	WP_130109814.1		diacylglycerol kinase			EVS81_RS07435	1047	348	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1640048	1640764	+							EVS81_RS07440	717		old_locus_tag=EVS81_07440
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1640048	1640764	+	WP_130109815.1	WP_130109815.1		YceI family protein			EVS81_RS07440	717	238	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1640878	1641882	-							EVS81_RS07445	1005		old_locus_tag=EVS81_07445
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1640878	1641882	-	WP_130109816.1	WP_130109816.1		SDR family oxidoreductase			EVS81_RS07445	1005	334	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1642054	1642656	+							EVS81_RS07450	603		old_locus_tag=EVS81_07450
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1642054	1642656	+	WP_130109817.1	WP_130109817.1		TetR/AcrR family transcriptional regulator			EVS81_RS07450	603	200	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1642653	1643852	-							EVS81_RS07455	1200		old_locus_tag=EVS81_07455
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1642653	1643852	-	WP_130109818.1	WP_130109818.1		RimK family alpha-L-glutamate ligase			EVS81_RS07455	1200	399	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1643926	1644354	+							EVS81_RS07460	429		old_locus_tag=EVS81_07460
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1643926	1644354	+	WP_130111349.1	WP_130111349.1		RimK/LysX family protein			EVS81_RS07460	429	142	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1644523	1645623	+							EVS81_RS07465	1101		old_locus_tag=EVS81_07465
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1644523	1645623	+	WP_130109819.1	WP_130109819.1		N-formylglutamate amidohydrolase			EVS81_RS07465	1101	366	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1645700	1647043	-							EVS81_RS07470	1344		old_locus_tag=EVS81_07470
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1645700	1647043	-	WP_130109820.1	WP_130109820.1		anaerobic C4-dicarboxylate transporter family protein			EVS81_RS07470	1344	447	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1647352	1647735	+							EVS81_RS07475	384		old_locus_tag=EVS81_07475
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1647352	1647735	+	WP_130109821.1	WP_130109821.1		metalloregulator ArsR/SmtB family transcription factor			EVS81_RS07475	384	127	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1647732	1649384	+							EVS81_RS07480	1653		old_locus_tag=EVS81_07480
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1647732	1649384	+	WP_130109822.1	WP_130109822.1		SulP family inorganic anion transporter			EVS81_RS07480	1653	550	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1649643	1650875	+							EVS81_RS07485	1233		old_locus_tag=EVS81_07485
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1649643	1650875	+	WP_130109823.1	WP_130109823.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			EVS81_RS07485	1233	410	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1650872	1652308	+							EVS81_RS07490	1437		old_locus_tag=EVS81_07490
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1650872	1652308	+	WP_130109824.1	WP_130109824.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			EVS81_RS07490	1437	478	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1652305	1653147	-					panB		EVS81_RS07495	843		old_locus_tag=EVS81_07495
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1652305	1653147	-	WP_130109825.1	WP_130109825.1		3-methyl-2-oxobutanoate hydroxymethyltransferase	panB		EVS81_RS07495	843	280	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1653149	1653952	-					panC		EVS81_RS07500	804		old_locus_tag=EVS81_07500
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1653149	1653952	-	WP_240740061.1	WP_240740061.1		pantoate--beta-alanine ligase	panC		EVS81_RS07500	804	267	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1654135	1654884	-							EVS81_RS07505	750		old_locus_tag=EVS81_07505
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1654135	1654884	-	WP_130109827.1	WP_130109827.1		DUF2520 domain-containing protein			EVS81_RS07505	750	249	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1654890	1656065	-							EVS81_RS07510	1176		old_locus_tag=EVS81_07510
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1654890	1656065	-	WP_130111350.1	WP_130111350.1		FAD-binding protein			EVS81_RS07510	1176	391	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1656128	1656553	-							EVS81_RS07515	426		old_locus_tag=EVS81_07515
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1656128	1656553	-	WP_130109828.1	WP_130109828.1		acyl dehydratase			EVS81_RS07515	426	141	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1656550	1657005	-							EVS81_RS07520	456		old_locus_tag=EVS81_07520
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1656550	1657005	-	WP_130109829.1	WP_130109829.1		MaoC family dehydratase N-terminal domain-containing protein			EVS81_RS07520	456	151	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1657226	1658992	+							EVS81_RS07525	1767		old_locus_tag=EVS81_07525
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1657226	1658992	+	WP_130109830.1	WP_130109830.1		ATP-grasp domain-containing protein			EVS81_RS07525	1767	588	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1659021	1660301	-							EVS81_RS07530	1281		old_locus_tag=EVS81_07530
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1659021	1660301	-	WP_130109831.1	WP_130109831.1		GNAT family N-acetyltransferase			EVS81_RS07530	1281	426	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1660438	1661805	+							EVS81_RS07535	1368		old_locus_tag=EVS81_07535
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1660438	1661805	+	WP_130109832.1	WP_130109832.1		MHS family MFS transporter			EVS81_RS07535	1368	455	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1661920	1662612	-							EVS81_RS07540	693		old_locus_tag=EVS81_07540
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1661920	1662612	-	WP_240740034.1	WP_240740034.1		RNA methyltransferase			EVS81_RS07540	693	230	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1662688	1664031	+					aspS		EVS81_RS07545	1344		old_locus_tag=EVS81_07545
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1662688	1664031	+	WP_240740035.1	WP_240740035.1		aspartate--tRNA(Asn) ligase	aspS		EVS81_RS07545	1344	447	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1664146	1664871	-							EVS81_RS07550	726		old_locus_tag=EVS81_07550
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1664146	1664871	-	WP_130109834.1	WP_130109834.1		class I SAM-dependent methyltransferase			EVS81_RS07550	726	241	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1664868	1665920	-							EVS81_RS07555	1053		old_locus_tag=EVS81_07555
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1664868	1665920	-	WP_130109835.1	WP_130109835.1		NAD(P)/FAD-dependent oxidoreductase			EVS81_RS07555	1053	350	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1666007	1666558	+							EVS81_RS07560	552		old_locus_tag=EVS81_07560
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1666007	1666558	+	WP_130109836.1	WP_130109836.1		XRE family transcriptional regulator			EVS81_RS07560	552	183	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1666769	1667272	-							EVS81_RS07565	504		old_locus_tag=EVS81_07565
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1666769	1667272	-	WP_130109837.1	WP_130109837.1		VOC family protein			EVS81_RS07565	504	167	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1667379	1668239	+							EVS81_RS07570	861		old_locus_tag=EVS81_07570
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1667379	1668239	+	WP_130109838.1	WP_130109838.1		helix-turn-helix domain-containing protein			EVS81_RS07570	861	286	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1668480	1669841	-							EVS81_RS07575	1362		old_locus_tag=EVS81_07575
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1668480	1669841	-	WP_130109839.1	WP_130109839.1		alkylhydroperoxidase domain protein			EVS81_RS07575	1362	453	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1670130	1671827	-							EVS81_RS07580	1698		old_locus_tag=EVS81_07580
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1670130	1671827	-	WP_130109840.1	WP_130109840.1		ABC transporter ATP-binding protein			EVS81_RS07580	1698	565	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1671824	1672699	-							EVS81_RS07585	876		old_locus_tag=EVS81_07585
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1671824	1672699	-	WP_130109841.1	WP_130109841.1		ABC transporter permease			EVS81_RS07585	876	291	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1672696	1673778	-							EVS81_RS07590	1083		old_locus_tag=EVS81_07590
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1672696	1673778	-	WP_130109842.1	WP_130109842.1		ABC transporter permease			EVS81_RS07590	1083	360	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1673775	1675421	-							EVS81_RS07595	1647		old_locus_tag=EVS81_07595
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1673775	1675421	-	WP_130109843.1	WP_130109843.1		TIGR04028 family ABC transporter substrate-binding protein			EVS81_RS07595	1647	548	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1675631	1677730	+							EVS81_RS07600	2100		old_locus_tag=EVS81_07600
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1675631	1677730	+	WP_130109844.1	WP_130109844.1		FAD/NAD(P)-binding protein			EVS81_RS07600	2100	699	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1677709	1678404	+							EVS81_RS07605	696		old_locus_tag=EVS81_07605
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1677709	1678404	+	WP_130109845.1	WP_130109845.1		SDR family oxidoreductase			EVS81_RS07605	696	231	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1678401	1680599	-							EVS81_RS07610	2199		old_locus_tag=EVS81_07610
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1678401	1680599	-	WP_130111352.1	WP_130111352.1		MMPL family transporter			EVS81_RS07610	2199	732	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1680629	1681498	-							EVS81_RS07615	870		old_locus_tag=EVS81_07615
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1680629	1681498	-	WP_240740062.1	WP_240740062.1		prenyltransferase			EVS81_RS07615	870	289	
gene	pseudogene	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1681517	1681804	-							EVS81_RS16095	288		partial;pseudo
CDS	without_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1681517	1681804	-				lycopene cyclase domain-containing protein			EVS81_RS16095	288		partial;pseudo
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1681801	1682103	-							EVS81_RS07620	303		old_locus_tag=EVS81_07620
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1681801	1682103	-	WP_240740063.1	WP_240740063.1		lycopene cyclase domain-containing protein			EVS81_RS07620	303	100	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1682148	1683743	-					crtI		EVS81_RS07625	1596		old_locus_tag=EVS81_07625
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1682148	1683743	-	WP_130109848.1	WP_130109848.1		phytoene desaturase family protein	crtI		EVS81_RS07625	1596	531	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1683740	1684717	-							EVS81_RS07630	978		old_locus_tag=EVS81_07630
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1683740	1684717	-	WP_130109849.1	WP_130109849.1		squalene/phytoene synthase family protein			EVS81_RS07630	978	325	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1684717	1685880	-							EVS81_RS07635	1164		old_locus_tag=EVS81_07635
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1684717	1685880	-	WP_130109850.1	WP_130109850.1		polyprenyl synthetase family protein			EVS81_RS07635	1164	387	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1685992	1686579	+							EVS81_RS07640	588		old_locus_tag=EVS81_07640
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1685992	1686579	+	WP_240740036.1	WP_240740036.1		MarR family transcriptional regulator			EVS81_RS07640	588	195	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1686684	1687796	-							EVS81_RS07645	1113		old_locus_tag=EVS81_07645
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1686684	1687796	-	WP_130109851.1	WP_130109851.1		acyl-CoA desaturase			EVS81_RS07645	1113	370	
gene	tRNA	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1688078	1688168	-							EVS81_RS07650	91		old_locus_tag=EVS81_07650
tRNA		GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1688078	1688168	-				tRNA-Ser			EVS81_RS07650	91		anticodon=GCT
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1688267	1689541	-							EVS81_RS07655	1275		old_locus_tag=EVS81_07655
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1688267	1689541	-	WP_130109852.1	WP_130109852.1		LCP family protein			EVS81_RS07655	1275	424	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1689671	1692310	-							EVS81_RS07660	2640		old_locus_tag=EVS81_07660
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1689671	1692310	-	WP_130109853.1	WP_130109853.1		helix-turn-helix transcriptional regulator			EVS81_RS07660	2640	879	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1692503	1693381	+							EVS81_RS07665	879		old_locus_tag=EVS81_07665
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1692503	1693381	+	WP_130109854.1	WP_130109854.1		exodeoxyribonuclease III			EVS81_RS07665	879	292	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1693447	1695051	-							EVS81_RS07670	1605		old_locus_tag=EVS81_07670
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1693447	1695051	-	WP_130109855.1	WP_130109855.1		PucR family transcriptional regulator			EVS81_RS07670	1605	534	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1695134	1696432	+					lysA		EVS81_RS07675	1299		old_locus_tag=EVS81_07675
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1695134	1696432	+	WP_130109856.1	WP_130109856.1		diaminopimelate decarboxylase	lysA		EVS81_RS07675	1299	432	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1696494	1697429	+							EVS81_RS07680	936		old_locus_tag=EVS81_07680
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	1696494	1697429	+	WP_130109857.1	WP_130109857.1		ABC transporter substrate-binding protein			EVS81_RS07680	936	311	
